pickup_datetime,pickup_longitude,pickup_latitude,pickup_hour,pickup_day,pickup_dayname,pickup_monthname,pickup_groupofday,pickup_timeofday,distance,average_speed,duration_min
2016-03-26 11:05:12,-73.86272430419923,40.76893615722656,11,5,Saturday,March,Weekend,Morning,13.02552915944025,23.11084523114091,34.0
2016-03-18 22:15:38,-73.78656005859375,40.63568878173828,22,4,Friday,March,Weekday,Evening,29.431736734760243,45.35712852959627,39.0
2016-03-13 14:21:50,-73.86389923095702,40.77008056640625,14,6,Sunday,March,Weekend,Afternoon,11.248377910686166,12.875726702216278,52.0
2016-03-27 14:03:51,-73.86370849609375,40.769527435302734,14,6,Sunday,March,Weekend,Afternoon,13.093669916126041,19.86397458830752,40.0
2016-03-24 12:46:39,-73.86373901367188,40.76995468139648,12,3,Thursday,March,Weekday,Afternoon,11.251932565427104,14.79976515730273,46.0
2016-03-18 05:43:08,-73.7810821533203,40.64656448364258,5,4,Friday,March,Weekday,Dawn,21.629466808788,35.185757122294085,37.0
2016-03-07 07:44:31,-73.77680969238281,40.645118713378906,7,0,Monday,March,Weekday,Morning,13.533776036487607,15.254099477569,53.0
2016-03-21 19:20:29,-73.78202056884764,40.64464569091797,19,0,Monday,March,Weekday,Evening,22.892702979548375,26.96784382407531,51.0
2016-03-13 16:11:21,-73.78192138671875,40.64466857910156,16,6,Sunday,March,Weekend,Afternoon,20.668697909725513,24.244806932229338,51.0
2016-03-09 14:15:49,-73.77669525146483,40.64524841308594,14,2,Wednesday,March,Weekday,Afternoon,20.910630630527823,26.321073520944115,48.0
2016-03-31 19:17:16,-73.77661895751953,40.64542007446289,19,3,Thursday,March,Weekday,Evening,18.378982491957615,26.162252657590912,42.0
2016-03-06 20:49:59,-73.78240203857422,40.64455795288086,20,6,Sunday,March,Weekend,Evening,20.227062172494712,29.745679665433396,41.0
2016-03-20 21:42:48,-73.79643249511719,40.7134017944336,21,6,Sunday,March,Weekend,Evening,16.816970523061585,17.66591592734803,57.0
2016-03-16 12:42:27,-73.86266326904298,40.76882553100586,12,2,Wednesday,March,Weekday,Afternoon,10.361601057719511,13.485814825665308,46.0
2016-03-19 14:04:06,-73.86282348632812,40.769058227539055,14,5,Saturday,March,Weekend,Afternoon,10.923552402720803,17.579252860882832,37.0
2016-03-21 14:18:58,-73.78298950195312,40.644325256347656,14,0,Monday,March,Weekday,Afternoon,20.281183323094503,30.245343812402737,40.0
2016-03-26 14:14:13,-73.8630599975586,40.769580841064446,14,5,Saturday,March,Weekend,Afternoon,10.56738728786726,14.163288993418519,45.0
2016-03-25 12:42:54,-73.87335968017578,40.774051666259766,12,4,Friday,March,Weekday,Afternoon,13.639207353580307,20.876337786092307,39.0
2016-03-21 09:30:45,-73.78179931640625,40.64489364624024,9,0,Monday,March,Weekday,Morning,20.69890022054035,22.526009913526376,55.0
2016-03-30 16:18:57,-73.77670288085938,40.64535903930664,16,2,Wednesday,March,Weekday,Afternoon,16.46585612915886,21.035160420501025,47.0
2016-03-20 15:28:01,-73.79121398925781,40.64190673828125,15,6,Sunday,March,Weekend,Afternoon,26.981144577496273,35.89509256429659,45.0
2016-03-28 17:37:34,-73.77674102783203,40.64563751220703,17,0,Monday,March,Weekday,Evening,20.53574636826644,26.535781380387363,46.0
2016-03-24 18:10:42,-73.77655792236328,40.645301818847656,18,3,Thursday,March,Weekday,Evening,20.45561203957264,22.905195440890047,54.0
2016-03-04 19:18:57,-73.86356353759764,40.769832611083984,19,4,Friday,March,Weekday,Evening,22.24188985546505,37.173074967351056,36.0
2016-03-01 11:04:53,-73.87088775634764,40.77378845214844,11,1,Tuesday,March,Weekday,Morning,10.162837856909398,13.047866007444306,47.0
2016-03-10 12:37:18,-73.78903198242188,40.64176177978516,12,3,Thursday,March,Weekday,Afternoon,20.308266001666382,24.952135701706137,49.0
2016-03-23 20:35:08,-73.78324127197266,40.64857864379882,20,2,Wednesday,March,Weekday,Evening,20.181828337516965,32.49310465789851,37.0
2016-03-25 18:13:42,-73.87320709228516,40.7742919921875,18,4,Friday,March,Weekday,Evening,8.332113262344981,13.456979696923254,37.0
2016-03-06 15:16:18,-73.78247833251953,40.64448928833008,15,6,Sunday,March,Weekend,Afternoon,22.697517352986697,22.926785205037067,59.0
2016-03-24 16:28:43,-73.78243255615233,40.644649505615234,16,3,Thursday,March,Weekday,Afternoon,21.07909851415948,18.481430747923557,68.0
2016-03-31 16:00:11,-73.87086486816406,40.77376174926758,16,3,Thursday,March,Weekday,Afternoon,11.484016180995386,14.802169083989757,47.0
2016-03-16 16:24:46,-73.78417205810547,40.64868927001953,16,2,Wednesday,March,Weekday,Afternoon,19.9549989905437,24.33536462261427,49.0
2016-03-10 17:13:39,-73.78328704833984,40.64862060546875,17,3,Thursday,March,Weekday,Evening,20.77368471897621,18.966590156813176,66.0
2016-03-24 16:46:36,-73.86341094970702,40.7701416015625,16,3,Thursday,March,Weekday,Afternoon,9.66756422693758,13.526323830927046,43.0
2016-03-17 22:51:54,-73.78092193603516,40.64508819580078,22,3,Thursday,March,Weekday,Evening,20.83481333381648,24.399911516505963,51.0
2016-03-29 20:16:33,-73.87442779541014,40.774028778076165,20,1,Tuesday,March,Weekday,Evening,15.192490152268405,20.30176857764152,45.0
2016-03-21 16:03:07,-73.87095642089844,40.77373504638672,16,0,Monday,March,Weekday,Afternoon,14.133459088400253,20.54115975706133,41.0
2016-03-30 15:38:43,-73.7805404663086,40.64749526977539,15,2,Wednesday,March,Weekday,Afternoon,20.48307523220926,20.437658213956027,60.0
2016-03-22 09:41:17,-73.87291717529298,40.774200439453125,9,1,Tuesday,March,Weekday,Morning,9.598319166806622,15.255606622739002,38.0
2016-03-17 13:38:17,-73.87089538574217,40.773784637451165,13,3,Thursday,March,Weekday,Afternoon,9.657201247321133,13.934238272687807,42.0
2016-03-12 19:54:15,-73.87447357177734,40.7740478515625,19,5,Saturday,March,Weekend,Evening,11.007483543888263,17.89026670789966,37.0
2016-03-11 17:36:25,-73.87291717529298,40.77414321899414,17,4,Friday,March,Weekday,Evening,19.395990565818227,14.565199423643223,80.0
2016-03-24 17:03:45,-73.78244018554686,40.6444206237793,17,3,Thursday,March,Weekday,Evening,17.59420604583882,20.828392556731256,51.0
2016-03-06 23:26:05,-73.87448120117188,40.77407455444336,23,6,Sunday,March,Weekend,Late night,10.090589704452526,6.916626606250779,88.0
2016-03-11 17:17:59,-73.78218078613281,40.64462661743164,17,4,Friday,March,Weekday,Evening,20.408842795089722,21.314718323853494,57.0
2016-03-04 19:21:34,-73.79068756103516,40.646183013916016,19,4,Friday,March,Weekday,Evening,20.06746207635219,30.16403485380705,40.0
2016-03-09 06:30:25,-73.78150177001953,40.64508056640625,6,2,Wednesday,March,Weekday,Morning,20.735741321697766,21.273487819353647,58.0
2016-03-04 19:32:41,-73.87117004394531,40.77365112304688,19,4,Friday,March,Weekday,Evening,12.425480181888933,19.507949696816468,38.0
2016-03-24 13:56:56,-73.78958892822266,40.64285659790039,13,3,Thursday,March,Weekday,Afternoon,19.891199537450582,20.500520565365616,58.0
2016-03-14 17:05:17,-73.78313446044923,40.64851760864258,17,0,Monday,March,Weekday,Evening,18.848850958539845,13.102116904951428,86.0
2016-03-07 12:34:39,-73.86368560791014,40.76962661743164,12,0,Monday,March,Weekday,Afternoon,14.201766551672643,18.72074682754358,46.0
2016-03-27 14:10:53,-73.7885513305664,40.64131927490234,14,6,Sunday,March,Weekend,Afternoon,16.46758424359477,20.274727522893702,49.0
2016-03-29 14:24:57,-73.86345672607422,40.769866943359375,14,1,Tuesday,March,Weekday,Afternoon,13.524788854705674,20.58741643845261,39.0
2016-03-18 18:47:39,-73.86382293701173,40.770263671875,18,4,Friday,March,Weekday,Evening,10.465135167024531,13.28906052955496,47.0
2016-03-17 19:43:03,-73.86283111572266,40.769081115722656,19,3,Thursday,March,Weekday,Evening,9.650503642447394,0.4058006741127004,1427.0
2016-03-30 06:17:24,-73.77670288085938,40.64542388916016,6,2,Wednesday,March,Weekday,Morning,22.17127989045565,5.834120868769852,228.0
2016-03-01 11:55:39,-73.86270904541014,40.768901824951165,11,1,Tuesday,March,Weekday,Morning,11.687817583870624,17.813777858566574,39.0
2016-03-16 14:07:41,-73.78845977783203,40.64134216308594,14,2,Wednesday,March,Weekday,Afternoon,16.52698451364999,20.971852044109962,47.0
2016-03-09 14:20:46,-73.78224945068358,40.64468002319336,14,2,Wednesday,March,Weekday,Afternoon,21.47474927310771,22.565410794859243,57.0
2016-03-18 17:03:31,-73.79026794433594,40.64372253417969,17,4,Friday,March,Weekday,Evening,20.103999077409856,17.865810091008512,68.0
2016-03-08 20:08:50,-73.78156280517578,40.64485549926758,20,1,Tuesday,March,Weekday,Evening,21.154692317457105,35.75440955063173,36.0
2016-03-30 10:35:21,-73.86710357666014,40.770450592041016,10,2,Wednesday,March,Weekday,Morning,12.40932491553913,20.49246316327563,36.0
2016-03-22 12:35:52,-73.7767562866211,40.64572143554688,12,1,Tuesday,March,Weekday,Afternoon,26.91308118976716,29.051601884006526,56.0
2016-03-11 19:10:17,-73.86347198486328,40.76992034912109,19,4,Friday,March,Weekday,Evening,11.113515493833635,19.964399090719105,33.0
2016-03-28 10:20:36,-73.77681732177734,40.646011352539055,10,0,Monday,March,Weekday,Morning,21.833534081964284,21.803251787814542,60.0
2016-03-28 09:56:49,-73.78813934326173,40.641937255859375,9,0,Monday,March,Weekday,Morning,20.016846569387393,19.252109978571898,62.0
2016-03-29 17:07:11,-73.87275695800781,40.77384185791016,17,1,Tuesday,March,Weekday,Evening,8.915833343369664,13.268706091827529,40.0
2016-03-18 22:10:00,-73.87451934814453,40.77412033081056,22,4,Friday,March,Weekday,Evening,24.332069155137916,42.729487296827564,34.0
2016-03-01 09:54:19,-73.87067413330078,40.77365112304688,9,1,Tuesday,March,Weekday,Morning,13.558984115944714,15.670094002375913,52.0
2016-03-14 10:56:41,-73.87303161621094,40.77416610717773,10,0,Monday,March,Weekday,Morning,10.24165721972259,18.21638635919038,34.0
2016-03-14 09:43:12,-73.8743667602539,40.77399826049805,9,0,Monday,March,Weekday,Morning,9.059033181311408,11.176326063303998,49.0
2016-03-31 15:01:05,-73.79002380371094,40.643550872802734,15,3,Thursday,March,Weekday,Afternoon,19.961983905461363,19.522722645927985,61.0
2016-03-18 23:00:59,-73.79042053222656,40.64379119873047,23,4,Friday,March,Weekday,Late night,21.11565285743285,21.30503090996588,59.0
2016-03-24 18:52:51,-73.87444305419923,40.77407836914063,18,3,Thursday,March,Weekday,Evening,10.53741728155473,14.325793887310056,44.0
2016-03-11 15:42:11,-73.86392211914062,40.769813537597656,15,4,Friday,March,Weekday,Afternoon,10.445155476376778,8.391555392759741,75.0
2016-03-10 17:50:05,-73.87311553955078,40.77407455444336,17,3,Thursday,March,Weekday,Evening,12.768594522328282,21.73377791034601,35.0
2016-03-27 17:05:33,-73.77677917480467,40.64552688598633,17,6,Sunday,March,Weekend,Evening,22.87324582642705,24.960195506255644,55.0
2016-03-27 15:46:31,-73.77676391601561,40.64535903930664,15,6,Sunday,March,Weekend,Afternoon,21.27131196327025,20.48601473188146,62.0
2016-03-29 07:32:16,-73.77713012695312,40.64641571044922,7,1,Tuesday,March,Weekday,Morning,20.325116643040886,16.206073070863166,75.0
2016-03-10 12:43:37,-73.87095642089844,40.77384185791016,12,3,Thursday,March,Weekday,Afternoon,9.24516058571918,15.415737891889322,36.0
2016-03-24 19:17:52,-73.95697784423827,40.745826721191406,19,3,Thursday,March,Weekday,Evening,18.565651067165888,22.664070478737603,49.0
2016-03-29 16:08:22,-73.77671813964845,40.645355224609375,16,1,Tuesday,March,Weekday,Afternoon,20.525384852763004,30.89104743726874,40.0
2016-03-24 07:02:21,-73.86392974853516,40.76997756958008,7,3,Thursday,March,Weekday,Morning,13.264474863999745,14.01176922253494,57.0
2016-03-21 11:29:28,-73.8707275390625,40.77362823486328,11,0,Monday,March,Weekday,Morning,11.695573077370545,17.115472796152016,41.0
2016-03-24 16:48:22,-73.87307739257811,40.7741584777832,16,3,Thursday,March,Weekday,Afternoon,13.68072986268596,11.31418045156661,73.0
2016-03-24 07:59:06,-73.7767333984375,40.645267486572266,7,3,Thursday,March,Weekday,Morning,27.374594146006725,24.261087869429886,68.0
2016-03-14 13:52:46,-73.7820587158203,40.64468765258789,13,0,Monday,March,Weekday,Afternoon,20.052536710081302,30.293383196094286,40.0
2016-03-03 15:42:14,-73.86344146728516,40.76995086669922,15,3,Thursday,March,Weekday,Afternoon,9.528169819081958,13.451533862233351,42.0
2016-03-23 17:01:14,-73.87271881103516,40.774322509765625,17,2,Wednesday,March,Weekday,Evening,12.445566185722967,16.51457363383807,45.0
2016-03-13 15:43:34,-73.77676391601561,40.645416259765625,15,6,Sunday,March,Weekend,Afternoon,21.177502962365047,18.62668230259325,68.0
2016-03-13 13:53:32,-73.8634262084961,40.76996612548828,13,6,Sunday,March,Weekend,Afternoon,11.476248992219592,19.16256789053364,36.0
2016-03-10 14:24:57,-73.86412048339844,40.77010345458984,14,3,Thursday,March,Weekday,Afternoon,13.104991685661146,16.26826554082073,48.0
2016-03-13 23:06:50,-73.86263275146483,40.76887893676758,23,6,Sunday,March,Weekend,Late night,11.611885115817621,20.243480105057355,34.0
2016-03-14 07:58:13,-73.78180694580078,40.644798278808594,7,0,Monday,March,Weekday,Morning,20.662799911771813,11.13564067101475,111.0
2016-03-15 11:48:10,-73.87297821044923,40.774112701416016,11,1,Tuesday,March,Weekday,Morning,10.244709103072024,10.863314512830424,57.0
2016-03-07 18:35:44,-73.77835845947266,40.64673614501953,18,0,Monday,March,Weekday,Evening,20.44682242041587,26.120851921042274,47.0
2016-03-22 21:52:28,-73.7766876220703,40.64530563354492,21,1,Tuesday,March,Weekday,Evening,17.000279753683266,27.76815204775851,37.0
2016-03-22 15:49:25,-73.87088012695312,40.77374267578125,15,1,Tuesday,March,Weekday,Afternoon,13.965673314031333,16.49488974098189,51.0
2016-03-05 18:04:14,-73.78197479248048,40.6446418762207,18,5,Saturday,March,Weekend,Evening,25.105189008999492,40.025987791141795,38.0
2016-03-07 07:11:31,-73.78215026855469,40.64491271972656,7,0,Monday,March,Weekday,Morning,15.500736423381495,15.736788247087812,59.0
2016-03-02 16:33:20,-73.78339385986328,40.648563385009766,16,2,Wednesday,March,Weekday,Afternoon,19.518866561233665,32.501350425735986,36.0
2016-03-30 15:28:49,-73.86376953125,40.76964569091797,15,2,Wednesday,March,Weekday,Afternoon,10.61036857922486,14.274038447387705,45.0
2016-03-15 13:37:02,-73.87445831298828,40.774070739746094,13,1,Tuesday,March,Weekday,Afternoon,9.192304105680071,14.148052492709814,39.0
2016-03-15 15:30:14,-73.86286163330078,40.7688102722168,15,1,Tuesday,March,Weekday,Afternoon,16.971641808047483,16.419755578868838,62.0
2016-03-15 15:42:45,-73.78887939453125,40.641746520996094,15,1,Tuesday,March,Weekday,Afternoon,14.911326170605834,19.288815743507367,46.0
2016-03-20 16:50:32,-73.78240966796875,40.64453887939453,16,6,Sunday,March,Weekend,Afternoon,16.83056355905526,27.037049894064673,37.0
2016-03-10 09:46:31,-73.86466979980467,40.77040100097656,9,3,Thursday,March,Weekday,Morning,14.384271138874384,23.05582195011032,37.0
2016-03-25 15:29:23,-73.7767333984375,40.645263671875,15,4,Friday,March,Weekday,Afternoon,23.44784158608501,21.435304649544445,66.0
2016-03-16 10:29:11,-73.77678680419923,40.64529800415039,10,2,Wednesday,March,Weekday,Morning,16.927804900103272,21.450227962116077,47.0
2016-03-30 08:37:14,-73.86380767822266,40.769336700439446,8,2,Wednesday,March,Weekday,Morning,10.266115997065826,11.921941157882895,52.0
2016-03-31 20:36:23,-73.78173828125,40.644832611083984,20,3,Thursday,March,Weekday,Evening,15.251999366589043,22.858949924946106,40.0
2016-03-18 23:16:46,-73.7767562866211,40.645389556884766,23,4,Friday,March,Weekday,Late night,15.942936177325128,23.283801313740554,41.0
2016-03-17 08:06:49,-73.87069702148438,40.77370834350586,8,3,Thursday,March,Weekday,Morning,8.844490013593413,13.119144643154629,40.0
2016-03-28 09:28:00,-73.86383056640625,40.76987075805664,9,0,Monday,March,Weekday,Morning,11.594505381136292,15.106847402131978,46.0
2016-03-04 13:00:24,-73.87095642089844,40.77376174926758,13,4,Friday,March,Weekday,Afternoon,9.537723939097393,14.755395866244356,39.0
2016-03-03 10:46:07,-73.86365509033203,40.77004623413086,10,3,Thursday,March,Weekday,Morning,11.292228242038838,16.45830836896349,41.0
2016-03-30 20:53:20,-73.78195953369139,40.644824981689446,20,2,Wednesday,March,Weekday,Evening,21.631137732850856,36.85380777958498,35.0
2016-03-30 09:05:17,-73.7766876220703,40.645294189453125,9,2,Wednesday,March,Weekday,Morning,24.601232268388987,33.76455820289758,44.0
2016-03-31 07:32:24,-73.77680206298828,40.64559173583984,7,3,Thursday,March,Weekday,Morning,17.20457621542394,17.114251001803314,60.0
2016-03-21 21:39:21,-73.78202056884764,40.64466857910156,21,0,Monday,March,Weekday,Evening,14.668657708922273,16.19851771537429,54.0
2016-03-14 08:40:56,-73.86278533935547,40.76822662353516,8,0,Monday,March,Weekday,Morning,14.327950924482835,14.754182874181408,58.0
2016-03-28 20:29:01,-73.78121948242188,40.64498519897461,20,0,Monday,March,Weekday,Evening,21.668165702914553,35.618902525338996,36.0
2016-03-24 16:07:39,-73.78858184814453,40.64204025268555,16,3,Thursday,March,Weekday,Afternoon,14.087490877209207,19.634133626772414,43.0
2016-03-14 11:07:05,-73.87078857421875,40.77368927001953,11,0,Monday,March,Weekday,Morning,10.452886256782858,15.844374957649805,40.0
2016-03-16 06:28:16,-73.77682495117188,40.64527130126953,6,2,Wednesday,March,Weekday,Morning,25.550388940007654,26.55352199307955,58.0
2016-03-09 12:34:37,-73.8605728149414,40.7353515625,12,2,Wednesday,March,Weekday,Afternoon,10.716403069912035,12.816960482286818,50.0
2016-03-12 22:36:55,-73.79013061523438,40.643653869628906,22,5,Saturday,March,Weekend,Evening,24.437535497878226,40.71037843237465,36.0
2016-03-23 09:35:27,-73.86296844482422,40.76883316040039,9,2,Wednesday,March,Weekday,Morning,11.643130332985294,14.538768365850524,48.0
2016-03-24 14:21:29,-73.86283111572266,40.7687873840332,14,3,Thursday,March,Weekday,Afternoon,10.936230791580455,15.786058881190712,42.0
2016-03-29 15:41:08,-73.7767333984375,40.64532852172852,15,1,Tuesday,March,Weekday,Afternoon,20.93543367133347,21.763661916488736,58.0
2016-03-02 13:43:14,-73.86274719238281,40.76900863647461,13,2,Wednesday,March,Weekday,Afternoon,9.77868394614794,16.365998236230862,36.0
2016-03-07 11:44:56,-73.87348937988281,40.77398300170898,11,0,Monday,March,Weekday,Morning,10.913003824609378,13.746260940725598,48.0
2016-03-23 16:03:17,-73.87458038330078,40.7740592956543,16,2,Wednesday,March,Weekday,Afternoon,9.078699991114057,14.910273708034035,37.0
2016-03-07 17:33:31,-73.78180694580078,40.644886016845696,17,0,Monday,March,Weekday,Evening,20.023747424419454,30.27530059971022,40.0
2016-03-19 18:14:07,-73.79023742675781,40.643680572509766,18,5,Saturday,March,Weekend,Evening,20.547754744771105,29.342291583171747,42.0
2016-03-17 17:42:21,-73.86378479003906,40.76976013183594,17,3,Thursday,March,Weekday,Evening,10.132979993891285,13.12656638287464,46.0
2016-03-24 11:46:46,-73.86314392089844,40.76862335205078,11,3,Thursday,March,Weekday,Morning,11.528307079757113,14.159640220786628,49.0
2016-03-21 16:03:56,-73.80935668945312,40.6899871826172,16,0,Monday,March,Weekday,Afternoon,16.203197247139105,25.53919005678668,38.0
2016-03-17 07:54:28,-73.86361694335938,40.76985549926758,7,3,Thursday,March,Weekday,Morning,9.447165595217017,11.759957172469315,48.0
2016-03-17 21:26:39,-73.7898941040039,40.64292907714844,21,3,Thursday,March,Weekday,Evening,20.546512202298064,34.6614076514869,36.0
2016-03-27 20:17:54,-73.8729248046875,40.77408218383789,20,6,Sunday,March,Weekend,Evening,15.76702928787596,26.145235115777734,36.0
2016-03-29 23:43:26,-73.7813720703125,40.64487075805664,23,1,Tuesday,March,Weekday,Late night,22.10778432355271,36.06163278875839,37.0
2016-03-14 18:45:22,-73.78229522705078,40.6442756652832,18,0,Monday,March,Weekday,Evening,10.68973791574737,13.058383609328311,49.0
2016-03-01 07:20:31,-73.79045104980467,40.64667510986328,7,1,Tuesday,March,Weekday,Morning,14.400644759224207,21.25556422025713,41.0
2016-03-17 17:28:31,-73.87068176269531,40.77359008789063,17,3,Thursday,March,Weekday,Evening,11.205408897555163,17.283407039930843,39.0
2016-03-26 22:13:13,-73.87091064453125,40.77368927001953,22,5,Saturday,March,Weekend,Evening,7.562831213088874,9.72711410043585,47.0
2016-03-10 15:48:16,-73.8731918334961,40.77396011352539,15,3,Thursday,March,Weekday,Afternoon,8.876574453958932,12.937517422774153,41.0
2016-03-18 23:35:26,-73.86378479003906,40.76997756958008,23,4,Friday,March,Weekday,Late night,10.34670103736121,11.013638005470241,56.0
2016-03-21 17:16:31,-73.86334991455078,40.76996994018555,17,0,Monday,March,Weekday,Evening,13.635497636312747,18.30268139102382,45.0
2016-03-29 13:25:31,-73.77677154541014,40.64535903930664,13,1,Tuesday,March,Weekday,Afternoon,24.100872306756244,36.59347967284794,40.0
2016-03-19 14:47:45,-73.78179931640625,40.64480972290039,14,5,Saturday,March,Weekend,Afternoon,20.473029286592087,19.866012245749737,62.0
2016-03-15 18:47:06,-73.78193664550781,40.64469909667969,18,1,Tuesday,March,Weekday,Evening,19.39687494092604,30.098599046264543,39.0
2016-03-17 13:46:45,-73.86384582519531,40.76977157592773,13,3,Thursday,March,Weekday,Afternoon,12.129432133727807,17.45939851316278,42.0
2016-03-16 09:44:32,-73.77672576904298,40.645416259765625,9,2,Wednesday,March,Weekday,Morning,20.795213205570032,27.4624972634087,45.0
2016-03-21 21:19:22,-73.77687835693358,40.64603042602539,21,0,Monday,March,Weekday,Evening,22.027548000031764,39.55070962599219,33.0
2016-03-11 11:00:12,-73.86347198486328,40.76999282836913,11,4,Friday,March,Weekday,Morning,9.767614258783766,14.138886743715947,41.0
2016-03-14 17:19:59,-73.78211212158203,40.6446533203125,17,0,Monday,March,Weekday,Evening,20.859713322702486,25.199653678432536,50.0
2016-03-30 18:42:10,-73.7812957763672,40.64499282836913,18,2,Wednesday,March,Weekday,Evening,20.95408355802938,29.34060708242154,43.0
2016-03-23 23:06:52,-73.7767562866211,40.64584732055664,23,2,Wednesday,March,Weekday,Late night,27.73272953622323,40.95070809286449,41.0
2016-03-27 15:18:39,-73.78999328613281,40.64686965942384,15,6,Sunday,March,Weekend,Afternoon,20.43431904703181,22.53094902582374,54.0
2016-03-04 19:21:26,-73.86329650878906,40.76992034912109,19,4,Friday,March,Weekday,Evening,11.004572858575349,18.713491870983116,35.0
2016-03-18 16:49:32,-73.80072784423827,40.67313003540039,16,4,Friday,March,Weekday,Afternoon,16.643027946598416,17.653182265101442,57.0
2016-03-13 21:00:41,-73.78176116943358,40.64477157592773,21,6,Sunday,March,Weekend,Evening,20.62501608637468,28.546735067646612,43.0
2016-03-23 13:38:13,-73.7898712158203,40.646915435791016,13,2,Wednesday,March,Weekday,Afternoon,19.94539308557412,34.17582822849445,35.0
2016-03-06 16:06:50,-73.77690124511719,40.64607238769531,16,6,Sunday,March,Weekend,Afternoon,20.68250876199436,20.004575911654943,62.0
2016-03-31 09:11:00,-73.86268615722656,40.76884078979492,9,3,Thursday,March,Weekday,Morning,8.13102827999645,10.809343355977555,45.0
2016-03-20 06:03:31,-73.77667236328125,40.6453857421875,6,6,Sunday,March,Weekend,Morning,16.664892328104447,28.6229066704084,35.0
2016-03-01 14:32:56,-73.86283111572266,40.76913070678711,14,1,Tuesday,March,Weekday,Afternoon,10.054871015509317,14.976224930009739,40.0
2016-03-24 21:11:56,-73.77667236328125,40.64540863037109,21,3,Thursday,March,Weekday,Evening,18.73569609027862,22.475343527158625,50.0
2016-03-18 22:32:20,-73.7901611328125,40.64680862426758,22,4,Friday,March,Weekday,Evening,21.012738728708058,19.602451262852814,64.0
2016-03-16 12:57:55,-73.78218841552734,40.64460754394531,12,2,Wednesday,March,Weekday,Afternoon,15.822834312631976,28.14338118847585,34.0
2016-03-06 13:24:33,-73.8636474609375,40.76995086669922,13,6,Sunday,March,Weekend,Afternoon,10.236440918654115,10.038460176288426,61.0
2016-03-30 15:06:38,-73.78713226318358,40.64205932617188,15,2,Wednesday,March,Weekday,Afternoon,12.660238225885342,16.5013966738549,46.0
2016-03-01 10:46:31,-73.87456512451173,40.77413177490234,10,1,Tuesday,March,Weekday,Morning,8.685553781967414,11.67587513632662,45.0
2016-03-21 23:29:01,-73.7820053100586,40.64464569091797,23,0,Monday,March,Weekday,Late night,18.42095320660807,31.729871552052174,35.0
2016-03-18 17:06:00,-73.87085723876953,40.773738861083984,17,4,Friday,March,Weekday,Evening,10.381887791213236,13.054417061951677,48.0
2016-03-03 19:05:22,-73.95651245117188,40.747013092041016,19,3,Thursday,March,Weekday,Evening,4.1811189444894055,6.4051183830476,39.0
2016-03-16 10:12:01,-73.873046875,40.774089813232415,10,2,Wednesday,March,Weekday,Morning,9.589587340714772,14.715479295214484,39.0
2016-03-18 06:16:59,-73.7767562866211,40.64527130126953,6,4,Friday,March,Weekday,Morning,15.660085709784235,21.378956600388033,44.0
2016-03-18 12:39:19,-73.9260025024414,40.7622528076172,12,4,Friday,March,Weekday,Afternoon,9.702122466993847,14.24455174599423,41.0
2016-03-01 16:15:15,-73.78237915039062,40.64438629150391,16,1,Tuesday,March,Weekday,Afternoon,16.340463013876057,19.98154444631583,49.0
2016-03-24 16:02:28,-73.87443542480467,40.774028778076165,16,3,Thursday,March,Weekday,Afternoon,7.105396551139235,11.65349776041059,37.0
2016-03-08 11:23:54,-73.86402893066406,40.77002334594727,11,1,Tuesday,March,Weekday,Morning,9.990566028552768,16.93316276025893,35.0
2016-03-02 07:19:42,-73.78208923339844,40.64455032348633,7,2,Wednesday,March,Weekday,Morning,10.685840263022355,17.842775949387974,36.0
2016-03-07 09:26:31,-73.88593292236328,40.77214050292969,9,0,Monday,March,Weekday,Morning,12.69076229821215,16.864800396295216,45.0
2016-03-17 18:27:57,-73.87106323242188,40.77384948730469,18,3,Thursday,March,Weekday,Evening,9.05763249716477,16.27931951562315,33.0
2016-03-09 09:10:48,-73.87313079833984,40.77419662475586,9,2,Wednesday,March,Weekday,Morning,8.95519265817002,14.347438170632877,37.0
2016-03-10 22:28:20,-73.7768325805664,40.64548110961913,22,3,Thursday,March,Weekday,Evening,21.22551345354799,21.45797484773175,59.0
2016-03-14 08:54:43,-73.87079620361328,40.773685455322266,8,0,Monday,March,Weekday,Morning,13.727702673316795,14.250210387526085,58.0
2016-03-13 19:47:33,-73.7834243774414,40.648601531982415,19,6,Sunday,March,Weekend,Evening,20.34966344261539,27.4686120710219,44.0
2016-03-27 15:45:06,-73.78185272216798,40.64481735229492,15,6,Sunday,March,Weekend,Afternoon,21.66893563353753,26.124637736347992,50.0
2016-03-10 06:41:15,-73.87126922607422,40.77393341064453,6,3,Thursday,March,Weekday,Morning,0.05147237376849798,0.0857872896141633,36.0
2016-03-15 08:25:16,-73.86273193359375,40.7688102722168,8,1,Tuesday,March,Weekday,Morning,9.578105775443673,11.877774988493703,48.0
2016-03-16 09:23:08,-73.87306213378906,40.77415084838867,9,2,Wednesday,March,Weekday,Morning,7.548572375371896,10.631792077988587,43.0
2016-03-29 09:04:00,-73.7899398803711,40.646522521972656,9,1,Tuesday,March,Weekday,Morning,19.895403196870216,17.200636769628428,69.0
2016-03-13 13:10:26,-73.87081146240233,40.773719787597656,13,6,Sunday,March,Weekend,Afternoon,9.805816326770994,12.85540377872381,46.0
