pickup_datetime,pickup_longitude,pickup_latitude,pickup_hour,pickup_day,pickup_dayname,pickup_monthname,pickup_groupofday,pickup_timeofday,distance,average_speed,duration_min
2016-02-24 16:10:50,-73.781982421875,40.64469146728516,16,2,Wednesday,February,Weekday,Afternoon,22.78627890940774,25.586588918860844,53.0
2016-02-10 13:11:41,-73.78183746337889,40.644779205322266,13,2,Wednesday,February,Weekday,Afternoon,19.684619685503108,25.445109826862186,46.0
2016-02-16 12:50:35,-73.79034423828125,40.64404678344727,12,1,Tuesday,February,Weekday,Afternoon,15.726577774470368,24.508952375797975,38.0
2016-02-08 16:15:24,-73.7767105102539,40.64539337158203,16,0,Monday,February,Weekday,Afternoon,21.832631731259298,32.23850460727378,41.0
2016-02-04 07:12:48,-73.78357696533203,40.646438598632805,7,3,Thursday,February,Weekday,Morning,20.101414588783275,16.203558557908593,74.0
2016-02-21 19:09:40,-73.7882308959961,40.641460418701165,19,6,Sunday,February,Weekend,Evening,21.09304672682359,29.883891466574156,42.0
2016-02-15 16:03:22,-73.79020690917967,40.64688491821289,16,0,Monday,February,Weekday,Afternoon,20.481129447290172,19.825777362259913,62.0
2016-02-16 15:59:56,-73.88533782958984,40.773136138916016,15,1,Tuesday,February,Weekday,Afternoon,20.15057710198471,14.456372572169181,84.0
2016-02-06 15:17:28,-73.87342071533203,40.77407455444336,15,5,Saturday,February,Weekend,Afternoon,16.4470884458547,23.63653429344388,42.0
2016-02-29 07:49:17,-73.78970336914062,40.64645385742188,7,0,Monday,February,Weekday,Morning,19.68957531048586,14.708958522047954,80.0
2016-02-17 14:18:51,-73.7894515991211,40.642555236816406,14,2,Wednesday,February,Weekday,Afternoon,21.00318515151584,21.395434789320042,59.0
2016-02-26 20:59:01,-73.7821273803711,40.64469146728516,20,4,Friday,February,Weekday,Evening,17.899349929292086,31.326037795552512,34.0
2016-02-15 17:42:08,-73.8731689453125,40.77410888671875,17,0,Monday,February,Weekday,Evening,13.168357842539669,18.590622836526588,42.0
2016-02-23 18:56:05,-73.8729476928711,40.774089813232415,18,1,Tuesday,February,Weekday,Evening,9.022205622359252,13.768520661506278,39.0
2016-02-01 15:30:57,-73.8632583618164,40.77002716064453,15,0,Monday,February,Weekday,Afternoon,10.35189531083421,12.78888919663801,49.0
2016-02-04 07:58:33,-73.86324310302734,40.77000045776367,7,3,Thursday,February,Weekday,Morning,9.70584602446926,14.192138784764149,41.0
2016-02-24 12:59:33,-73.86331176757811,40.76993942260742,12,2,Wednesday,February,Weekday,Afternoon,9.064406382111935,13.91550659940425,39.0
2016-02-03 16:15:54,-73.7805938720703,40.64527130126953,16,2,Wednesday,February,Weekday,Afternoon,20.22958596482881,29.49635863644541,41.0
2016-02-24 08:04:17,-73.87291717529298,40.77426910400391,8,2,Wednesday,February,Weekday,Morning,8.762825528572183,15.804695342114158,33.0
2016-02-05 16:16:41,-73.7899169921875,40.64690780639648,16,4,Friday,February,Weekday,Afternoon,20.512534959530456,18.183975832137314,68.0
2016-02-07 16:18:55,-73.77680206298828,40.64543914794922,16,6,Sunday,February,Weekend,Afternoon,21.695021084476938,25.540247189050678,51.0
2016-02-25 17:37:41,-73.86392211914062,40.769973754882805,17,3,Thursday,February,Weekday,Evening,10.582582024432263,16.607364990390646,38.0
2016-02-16 16:10:52,-73.87101745605469,40.773868560791016,16,1,Tuesday,February,Weekday,Afternoon,9.333267360078965,13.901432559488734,40.0
2016-02-12 18:47:30,-73.78816986083984,40.64096832275391,18,4,Friday,February,Weekday,Evening,21.929141098137485,17.732459109006054,74.0
2016-02-15 20:13:16,-73.78330993652342,40.648582458496094,20,0,Monday,February,Weekday,Evening,22.07394306030851,34.31182859115312,39.0
2016-02-18 19:36:01,-73.86348724365233,40.76991653442384,19,3,Thursday,February,Weekday,Evening,10.93357622614025,16.552091847815348,40.0
2016-02-25 15:11:47,-73.863525390625,40.76984786987305,15,3,Thursday,February,Weekday,Afternoon,9.881172704193409,14.984086661792867,40.0
2016-02-11 09:13:01,-73.87464904785155,40.77412033081056,9,3,Thursday,February,Weekday,Morning,9.262948584309838,13.217049109597866,42.0
2016-02-02 18:03:56,-73.87291717529298,40.774051666259766,18,1,Tuesday,February,Weekday,Evening,13.634973221399017,16.141369153908734,51.0
2016-02-01 16:28:36,-73.86298370361328,40.76882553100586,16,0,Monday,February,Weekday,Afternoon,15.894461746289409,10.276591646307807,93.0
2016-02-28 17:26:08,-73.86348724365233,40.769805908203125,17,6,Sunday,February,Weekend,Evening,13.898691208526577,22.100392381049325,38.0
2016-02-11 14:30:51,-73.78132629394531,40.644878387451165,14,3,Thursday,February,Weekday,Afternoon,21.22237926852301,17.921784040976505,71.0
2016-02-10 10:53:19,-73.86367797851561,40.76968002319336,10,2,Wednesday,February,Weekday,Morning,10.715762847492883,13.747949483597425,47.0
2016-02-24 08:18:00,-73.7804946899414,40.64540100097656,8,2,Wednesday,February,Weekday,Morning,17.33611073379328,15.799999656115393,66.0
2016-02-12 17:29:42,-73.87084197998048,40.77364730834961,17,4,Friday,February,Weekday,Evening,9.582694080934525,13.465143907636335,43.0
2016-02-02 21:53:53,-73.87583923339844,40.77349472045898,21,1,Tuesday,February,Weekday,Evening,18.60561951377965,31.35778569738143,36.0
2016-02-25 07:24:33,-73.86345672607422,40.77024841308594,7,3,Thursday,February,Weekday,Morning,9.769010449211113,12.728352376822297,46.0
2016-02-21 16:55:48,-73.78205108642578,40.64471054077149,16,6,Sunday,February,Weekend,Afternoon,20.561330997689296,19.311450976175703,64.0
2016-02-26 17:30:12,-73.87337493896483,40.774200439453125,17,4,Friday,February,Weekday,Evening,14.574387884988688,19.367957322244106,45.0
2016-02-12 12:26:50,-73.87464904785155,40.77410888671875,12,4,Friday,February,Weekday,Afternoon,11.358323980761796,19.94632503938657,34.0
2016-02-03 13:53:10,-73.86273193359375,40.76960372924805,13,2,Wednesday,February,Weekday,Afternoon,10.308839868158186,15.278642867587266,40.0
2016-02-16 18:42:14,-73.78224945068358,40.64460372924805,18,1,Tuesday,February,Weekday,Evening,17.284520029718283,22.27865095130176,47.0
2016-02-01 07:19:30,-73.77754211425781,40.64667510986328,7,0,Monday,February,Weekday,Morning,20.959828285966253,15.45583404946303,81.0
2016-02-24 08:53:01,-73.77669525146483,40.64518737792969,8,2,Wednesday,February,Weekday,Morning,17.42064040494544,22.342110957536015,47.0
2016-02-07 14:40:55,-73.77665710449217,40.645366668701165,14,6,Sunday,February,Weekend,Afternoon,15.338577720650193,23.378018541211134,39.0
2016-02-17 15:14:15,-73.78250122070312,40.64459991455078,15,2,Wednesday,February,Weekday,Afternoon,22.997118120806753,29.274973562554564,47.0
2016-02-26 17:46:10,-73.87317657470702,40.77410888671875,17,4,Friday,February,Weekday,Evening,9.400777819924592,13.199220027975246,43.0
2016-02-05 18:05:15,-73.78114318847656,40.64498519897461,18,4,Friday,February,Weekday,Evening,20.312106879647438,30.724195280138982,40.0
2016-02-03 15:00:17,-73.92475128173827,40.76895904541016,15,2,Wednesday,February,Weekday,Afternoon,6.494811219045663,10.80967193183744,36.0
2016-02-02 06:18:50,-73.7765884399414,40.64535903930664,6,1,Tuesday,February,Weekday,Morning,13.58650783509133,18.492033348328462,44.0
2016-02-13 08:17:06,-73.77849578857422,40.64671325683594,8,5,Saturday,February,Weekend,Morning,20.994009143006966,36.0412174128875,35.0
2016-02-10 08:29:16,-73.86306762695312,40.768653869628906,8,2,Wednesday,February,Weekday,Morning,10.64685407792093,10.620303319621875,60.0
2016-02-16 09:15:51,-73.8632583618164,40.76971435546875,9,1,Tuesday,February,Weekday,Morning,10.974520397882731,16.305519369532743,40.0
2016-02-22 17:00:45,-73.87093353271484,40.773719787597656,17,0,Monday,February,Weekday,Evening,9.632065148814757,10.578228961480514,55.0
2016-02-28 15:07:23,-73.78181457519531,40.644695281982415,15,6,Sunday,February,Weekend,Afternoon,21.107096057322753,27.50110235481792,46.0
2016-02-28 19:56:41,-73.781494140625,40.64485549926758,19,6,Sunday,February,Weekend,Evening,15.98796398557663,26.857988963171195,36.0
2016-02-07 15:59:49,-73.87294006347656,40.7740478515625,15,6,Sunday,February,Weekend,Afternoon,12.494861773066935,21.440182260744027,35.0
2016-02-25 22:29:45,-73.77677154541014,40.64535903930664,22,3,Thursday,February,Weekday,Evening,20.813519696307697,34.737445946549705,36.0
2016-02-25 13:49:32,-73.77679443359375,40.64508819580078,13,3,Thursday,February,Weekday,Afternoon,21.13858064260987,2.0776152209619836,610.0
2016-02-01 12:53:03,-73.86280822753906,40.76862335205078,12,0,Monday,February,Weekday,Afternoon,10.389733893345605,16.290523526151645,38.0
2016-02-22 07:14:44,-73.86613464355469,40.7712516784668,7,0,Monday,February,Weekday,Morning,10.78415818382099,16.478340179013397,39.0
2016-02-25 16:42:08,-73.8641128540039,40.76982116699219,16,3,Thursday,February,Weekday,Afternoon,8.646673309198643,15.371863660797588,34.0
2016-02-24 09:58:57,-73.86972808837889,40.77265167236328,9,2,Wednesday,February,Weekday,Morning,9.296385213591153,11.788301080989132,47.0
2016-02-29 12:06:04,-73.78411102294923,40.64625930786133,12,0,Monday,February,Weekday,Afternoon,20.284766092917142,30.567249030766725,40.0
2016-02-02 14:18:53,-73.77679443359375,40.64583587646485,14,1,Tuesday,February,Weekday,Afternoon,18.377312444950906,23.116116282957112,48.0
2016-02-17 15:39:40,-73.86399078369139,40.77065658569336,15,2,Wednesday,February,Weekday,Afternoon,15.662939802320995,20.03075782890074,47.0
2016-02-28 17:21:16,-73.79009246826173,40.64690780639648,17,6,Sunday,February,Weekend,Evening,19.263078504464605,21.12308334330569,55.0
2016-02-29 11:08:57,-73.78435516357422,40.64612579345703,11,0,Monday,February,Weekday,Morning,21.185932569650788,20.268232062381834,63.0
2016-02-28 11:38:31,-73.87089538574217,40.7340087890625,11,6,Sunday,February,Weekend,Morning,16.29462666534818,27.296722194161674,36.0
2016-02-24 14:40:11,-73.86293029785155,40.769752502441406,14,2,Wednesday,February,Weekday,Afternoon,34.01250035002733,30.71876599601063,66.0
2016-02-08 02:17:22,-73.78903198242188,40.64111328125,2,0,Monday,February,Weekday,Late night,12.033909271186937,7.722294719478248,94.0
2016-02-11 13:51:20,-73.8729248046875,40.7740364074707,13,3,Thursday,February,Weekday,Afternoon,10.45806441559756,12.036135516672383,52.0
2016-02-16 08:07:02,-73.86345672607422,40.76998901367188,8,1,Tuesday,February,Weekday,Morning,10.230611633295917,11.033613505052518,56.0
2016-02-17 11:57:26,-73.8632583618164,40.769901275634766,11,2,Wednesday,February,Weekday,Morning,10.047743360078972,12.142288048433802,50.0
2016-02-26 16:50:06,-73.87458038330078,40.77421569824219,16,4,Friday,February,Weekday,Afternoon,9.490660906197002,12.120035211886913,47.0
2016-02-06 22:27:18,-73.79065704345702,40.644168853759766,22,5,Saturday,February,Weekend,Evening,20.85016286176042,29.857035124239264,42.0
2016-02-06 14:23:40,-73.78914642333984,40.646778106689446,14,5,Saturday,February,Weekend,Afternoon,21.007122657238167,32.92365762562359,38.0
2016-02-12 07:51:05,-73.86356353759764,40.769775390625,7,4,Friday,February,Weekday,Morning,8.940716923160315,9.771275325858268,55.0
2016-02-15 16:01:30,-73.78225708007811,40.644630432128906,16,0,Monday,February,Weekday,Afternoon,20.970204075256774,24.824970296259252,51.0
2016-02-17 10:30:10,-73.87290954589844,40.774200439453125,10,2,Wednesday,February,Weekday,Morning,9.54876224422127,17.034461882654398,34.0
2016-02-19 09:20:20,-73.86280822753906,40.769073486328125,9,4,Friday,February,Weekday,Morning,10.41093934332432,16.245939157333137,38.0
2016-02-20 11:41:04,-73.78189849853516,40.64496994018555,11,5,Saturday,February,Weekend,Morning,16.36597769749273,18.06731668536456,54.0
2016-02-10 08:30:07,-73.87104797363281,40.77340316772461,8,2,Wednesday,February,Weekday,Morning,9.767566449967012,10.700924899537808,55.0
2016-02-29 06:38:42,-73.77682495117188,40.64520263671875,6,0,Monday,February,Weekday,Morning,20.408362198116418,20.907826953107314,59.0
2016-02-18 09:24:30,-73.9318618774414,40.7598991394043,9,3,Thursday,February,Weekday,Morning,6.70456956977777,8.85416377520175,45.0
2016-02-28 12:42:33,-73.87455749511719,40.77414321899414,12,6,Sunday,February,Weekend,Afternoon,19.142718713167895,32.32354004099645,36.0
2016-02-25 18:17:18,-73.86351013183594,40.76991271972656,18,3,Thursday,February,Weekday,Evening,10.205068708855187,13.616844830199655,45.0
2016-02-25 21:08:07,-73.86402893066406,40.77029037475586,21,3,Thursday,February,Weekday,Evening,43.69250575278991,60.590531860571524,43.0
2016-02-25 16:12:25,-73.86971282958984,40.77238082885742,16,3,Thursday,February,Weekday,Afternoon,24.20497330504253,19.921788728430062,73.0
2016-02-07 14:40:38,-73.78248596191406,40.64461517333984,14,6,Sunday,February,Weekend,Afternoon,22.98656989698363,33.74863443276553,41.0
2016-02-03 17:37:13,-73.86274719238281,40.768867492675774,17,2,Wednesday,February,Weekday,Evening,10.166694583103874,15.488827972566206,39.0
2016-02-01 18:22:04,-73.87460327148438,40.77419662475586,18,0,Monday,February,Weekday,Evening,13.153201494632816,18.33198814582971,43.0
2016-02-22 10:30:25,-73.86353302001953,40.76966094970703,10,0,Monday,February,Weekday,Morning,10.412963944017728,13.904551260557795,45.0
2016-02-18 10:59:23,-73.88540649414062,40.77315521240234,10,3,Thursday,February,Weekday,Morning,6.630049338755557,11.480604915594038,35.0
2016-02-26 22:11:35,-73.8633270263672,40.7695426940918,22,4,Friday,February,Weekday,Evening,13.841335682923544,18.106398422429056,46.0
2016-02-24 13:42:13,-73.87089538574217,40.773868560791016,13,2,Wednesday,February,Weekday,Afternoon,13.637392886542273,19.155136321323518,43.0
2016-02-12 16:04:07,-73.86337280273438,40.76990509033203,16,4,Friday,February,Weekday,Afternoon,13.412422394990418,14.707499427951722,55.0
2016-02-20 22:07:26,-73.78999328613281,40.643497467041016,22,5,Saturday,February,Weekend,Evening,21.58719249732312,29.627866180085107,44.0
2016-02-17 16:50:16,-73.7771759033203,40.64645004272461,16,2,Wednesday,February,Weekday,Afternoon,20.643550715964384,34.48574597562496,36.0
2016-02-16 08:34:54,-73.86312866210938,40.76984024047852,8,1,Tuesday,February,Weekday,Morning,9.392002443928169,12.649161540643997,45.0
2016-02-01 12:51:33,-73.86280822753906,40.76895523071289,12,0,Monday,February,Weekday,Afternoon,9.995244707541666,16.69739255088167,36.0
2016-02-18 06:21:25,-73.78024291992188,40.64534759521485,6,3,Thursday,February,Weekday,Morning,20.559949545324628,29.25526417516548,42.0
2016-02-09 13:16:52,-73.86289215087889,40.76886367797852,13,1,Tuesday,February,Weekday,Afternoon,14.619870580189145,25.51213479819725,34.0
2016-02-26 07:19:18,-73.77684783935547,40.64556121826172,7,4,Friday,February,Weekday,Morning,21.619975667839192,16.890605990499367,77.0
2016-02-11 15:55:29,-73.78327178955078,40.64861679077149,15,3,Thursday,February,Weekday,Afternoon,20.85436236435181,22.987049758624163,54.0
2016-02-27 14:57:17,-73.7889633178711,40.64128875732422,14,5,Saturday,February,Weekend,Afternoon,31.167768690900836,37.60186571288305,50.0
2016-02-16 08:30:41,-73.78975677490233,40.64725875854492,8,1,Tuesday,February,Weekday,Morning,16.605589308298683,20.053714025452955,50.0
2016-02-23 17:14:05,-73.8639144897461,40.769561767578125,17,1,Tuesday,February,Weekday,Evening,9.81718514633575,15.812915671950199,37.0
2016-02-17 09:59:38,-73.77680206298828,40.64548873901367,9,2,Wednesday,February,Weekday,Morning,21.138833752459846,32.25934782062546,39.0
2016-02-17 10:25:23,-73.86339569091797,40.76970291137695,10,2,Wednesday,February,Weekday,Morning,9.373861215431415,12.719902139296304,44.0
2016-02-09 13:51:19,-73.78209686279298,40.64445877075195,13,1,Tuesday,February,Weekday,Afternoon,14.891338215439236,22.070324238608993,40.0
2016-02-26 20:44:36,-73.8627700805664,40.768985748291016,20,4,Friday,February,Weekday,Evening,11.253689157437819,16.13432137267071,42.0
2016-02-07 22:38:48,-73.77667999267578,40.64536285400391,22,6,Sunday,February,Weekend,Evening,21.513422402103465,34.99698176573542,37.0
2016-02-10 12:52:00,-73.78334045410156,40.64861679077149,12,2,Wednesday,February,Weekday,Afternoon,20.47450979852814,21.42058566541741,57.0
2016-02-22 10:32:59,-73.86337280273438,40.7700309753418,10,0,Monday,February,Weekday,Morning,10.688540949000696,12.566540632397945,51.0
2016-02-22 14:35:32,-73.77709197998048,40.64643478393555,14,0,Monday,February,Weekday,Afternoon,22.02615814459864,30.58008843831666,43.0
2016-02-19 19:23:33,-73.8633270263672,40.76945877075195,19,4,Friday,February,Weekday,Evening,10.160658525681,17.084713074475292,36.0
2016-02-02 17:44:14,-73.86328887939453,40.769981384277344,17,1,Tuesday,February,Weekday,Evening,9.054484176007612,12.99686723828844,42.0
2016-02-23 07:54:05,-73.86334228515625,40.77000427246094,7,1,Tuesday,February,Weekday,Morning,11.547955473198442,16.40593516318642,42.0
2016-02-25 14:20:45,-73.7767562866211,40.645301818847656,14,3,Thursday,February,Weekday,Afternoon,22.430925844151897,24.64184712814978,55.0
2016-02-04 14:35:02,-73.87238311767578,40.77425384521485,14,3,Thursday,February,Weekday,Afternoon,11.507782759480094,18.737231087348864,37.0
2016-02-25 14:54:39,-73.87311553955078,40.77407455444336,14,3,Thursday,February,Weekday,Afternoon,8.455202851424062,13.035858785921466,39.0
2016-02-22 08:54:35,-73.87069702148438,40.773784637451165,8,0,Monday,February,Weekday,Morning,9.721847751026738,13.2020565460944,44.0
2016-02-05 23:17:01,-73.77667999267578,40.645320892333984,23,4,Friday,February,Weekday,Late night,15.580759172905493,27.87809792368776,34.0
2016-02-22 12:52:56,-73.78340148925781,40.648635864257805,12,0,Monday,February,Weekday,Afternoon,21.19076512579917,27.245269447456078,47.0
2016-02-28 15:07:49,-73.78189849853516,40.64479064941406,15,6,Sunday,February,Weekend,Afternoon,20.671341254611004,26.370243981785833,47.0
2016-02-07 16:15:49,-73.87079620361328,40.7736701965332,16,6,Sunday,February,Weekend,Afternoon,13.775909678342021,23.99287607258407,34.0
2016-02-18 15:24:25,-73.86497497558594,40.77042770385742,15,3,Thursday,February,Weekday,Afternoon,10.190958832506588,12.913569798318802,47.0
2016-02-17 12:29:39,-73.7926483154297,40.64839553833008,12,2,Wednesday,February,Weekday,Afternoon,20.05353513456547,20.780865424420178,58.0
2016-02-04 12:27:17,-73.86383056640625,40.77010726928711,12,3,Thursday,February,Weekday,Afternoon,10.18502504580191,18.017734724760135,34.0
2016-02-13 19:39:19,-73.87751007080078,40.7722053527832,19,5,Saturday,February,Weekend,Evening,14.456837515395332,21.34725802109237,41.0
2016-02-23 11:46:17,-73.87047576904298,40.773704528808594,11,1,Tuesday,February,Weekday,Morning,24.821981679811564,27.078525468885346,55.0
2016-02-25 13:12:08,-73.78191375732422,40.64440536499024,13,3,Thursday,February,Weekday,Afternoon,17.278163690923442,27.233532962926613,38.0
2016-02-09 17:16:39,-73.87306976318358,40.7740364074707,17,1,Tuesday,February,Weekday,Evening,9.26965044046187,15.196148263052246,37.0
2016-02-15 17:35:22,-73.86265563964844,40.76905059814453,17,0,Monday,February,Weekday,Evening,9.819504128591031,17.160298477149375,34.0
2016-02-26 12:25:41,-73.78192901611328,40.64477157592773,12,4,Friday,February,Weekday,Afternoon,21.60082804291661,18.706514542819292,69.0
2016-02-06 21:52:27,-73.78990936279298,40.646915435791016,21,5,Saturday,February,Weekend,Evening,20.8497895497642,32.60610007782412,38.0
2016-02-03 07:10:30,-73.86354064941406,40.76925659179688,7,2,Wednesday,February,Weekday,Morning,10.58243584819716,16.30156998438587,39.0
2016-02-26 13:51:10,-73.87313842773438,40.77403259277344,13,4,Friday,February,Weekday,Afternoon,15.405242049368573,24.081142586941755,38.0
2016-02-26 17:10:28,-73.77674865722656,40.6451416015625,17,4,Friday,February,Weekday,Evening,17.182702028276932,18.492594111150062,56.0
2016-02-25 15:44:34,-73.86359405517578,40.770057678222656,15,3,Thursday,February,Weekday,Afternoon,13.03966743904626,13.987724308869648,56.0
2016-02-07 15:19:43,-73.7767105102539,40.64540863037109,15,6,Sunday,February,Weekend,Afternoon,23.638634269927756,32.0041682481158,44.0
2016-02-16 19:33:12,-73.77674865722656,40.64542388916016,19,1,Tuesday,February,Weekday,Evening,21.695642370157195,31.417663931040185,41.0
2016-02-17 10:37:11,-73.86277770996092,40.76870346069336,10,2,Wednesday,February,Weekday,Morning,10.620512009047207,16.659626680858366,38.0
2016-02-16 09:08:32,-73.77677154541014,40.645633697509766,9,1,Tuesday,February,Weekday,Morning,20.625365741379095,27.02996602437741,46.0
2016-02-22 10:56:36,-73.87455749511719,40.77415084838867,10,0,Monday,February,Weekday,Morning,10.299692754646998,17.04776731803641,36.0
2016-02-17 13:59:55,-73.78242492675781,40.644657135009766,13,2,Wednesday,February,Weekday,Afternoon,20.445549228775356,25.94429933859404,47.0
2016-02-09 17:24:00,-73.79022216796875,40.643680572509766,17,1,Tuesday,February,Weekday,Evening,14.343989510186839,20.66361033880457,42.0
2016-02-08 15:58:53,-73.78865051269531,40.6419677734375,15,0,Monday,February,Weekday,Afternoon,21.557634276928354,29.57602263602975,44.0
2016-02-08 23:30:28,-73.78178405761719,40.64476776123047,23,0,Monday,February,Weekday,Late night,21.240770444478418,37.70550966475459,34.0
2016-02-22 22:17:54,-73.77670288085938,40.64537048339844,22,0,Monday,February,Weekday,Evening,25.725753367739078,43.871488452799944,35.0
2016-02-22 14:35:12,-73.8709487915039,40.77376174926758,14,0,Monday,February,Weekday,Afternoon,8.68245922057675,15.284524789279365,34.0
2016-02-08 08:55:43,-73.7767105102539,40.64543151855469,8,0,Monday,February,Weekday,Morning,43.05156022123459,52.788016620042406,49.0
2016-02-27 08:19:35,-73.78224182128906,40.64463806152344,8,5,Saturday,February,Weekend,Morning,20.79273523424742,34.702756997353134,36.0
2016-02-15 15:02:58,-73.87300872802734,40.77396011352539,15,0,Monday,February,Weekday,Afternoon,13.966811524360596,24.52708365253568,34.0
2016-02-25 18:25:24,-73.77707672119139,40.64496994018555,18,3,Thursday,February,Weekday,Evening,20.768952010693415,24.627215822956618,51.0
2016-02-15 15:15:17,-73.78297424316406,40.64666366577149,15,0,Monday,February,Weekday,Afternoon,21.410871286063994,22.531171186737907,57.0
2016-02-27 13:01:37,-73.87091827392578,40.77370834350586,13,5,Saturday,February,Weekend,Afternoon,9.738860273982757,17.46010806092526,33.0
2016-02-08 08:22:04,-73.86334991455078,40.76988983154297,8,0,Monday,February,Weekday,Morning,13.820314994830165,14.425379524902462,57.0
2016-02-18 09:10:31,-73.78202819824217,40.64468002319336,9,3,Thursday,February,Weekday,Morning,16.112882115167743,26.117233504999493,37.0
2016-02-03 07:59:32,-73.87091064453125,40.77367782592773,7,2,Wednesday,February,Weekday,Morning,13.780039693531776,16.641443440695873,50.0
2016-02-18 16:42:21,-73.77685546875,40.64589309692384,16,3,Thursday,February,Weekday,Afternoon,19.830285325383723,27.061799534261336,44.0
2016-02-01 16:21:24,-73.7818603515625,40.64480972290039,16,0,Monday,February,Weekday,Afternoon,20.995382437591676,27.68621859902199,46.0
2016-02-10 17:52:00,-73.78338623046875,40.64862823486328,17,2,Wednesday,February,Weekday,Evening,19.949704202043144,28.219620875188728,42.0
2016-02-28 20:11:01,-73.78189849853516,40.644561767578125,20,6,Sunday,February,Weekend,Evening,19.80732169741078,34.16691811723949,35.0
2016-02-12 09:08:24,-73.8730926513672,40.77413558959961,9,4,Friday,February,Weekday,Morning,8.070044126693606,13.550447227657175,36.0
2016-02-26 21:28:18,-73.78919982910156,40.64180374145508,21,4,Friday,February,Weekday,Evening,21.13690043565037,31.24962692745024,41.0
2016-02-18 22:23:40,-73.7767105102539,40.64527130126953,22,3,Thursday,February,Weekday,Evening,20.151453136153968,33.43098216136142,36.0
2016-02-09 18:03:22,-73.78949737548828,40.64668655395508,18,1,Tuesday,February,Weekday,Evening,20.16703153742045,35.8702141969929,34.0
2016-02-24 11:35:24,-73.86354064941406,40.76972579956056,11,2,Wednesday,February,Weekday,Morning,8.264140641508595,12.985991405251394,38.0
2016-02-02 10:51:29,-73.86347961425781,40.769813537597656,10,1,Tuesday,February,Weekday,Morning,10.717383056483724,17.087058903162713,38.0
2016-02-16 00:00:23,-73.7766876220703,40.64534759521485,0,1,Tuesday,February,Weekday,Late night,26.65971612828668,45.6588858524415,35.0
2016-02-17 08:10:50,-73.78211212158203,40.64446640014648,8,2,Wednesday,February,Weekday,Morning,16.196422485506833,21.94471996530847,44.0
2016-02-12 19:08:13,-73.86341094970702,40.76990509033203,19,4,Friday,February,Weekday,Evening,12.645084172532167,15.589829801751987,49.0
2016-02-01 19:34:44,-73.7884292602539,40.64104080200195,19,0,Monday,February,Weekday,Evening,15.155105106081187,26.394958094771297,34.0
2016-02-20 12:34:13,-73.78244018554686,40.644718170166016,12,5,Saturday,February,Weekend,Afternoon,21.79496190628723,26.861301904359475,49.0
2016-02-18 20:13:41,-73.78998565673827,40.64687728881836,20,3,Thursday,February,Weekday,Evening,14.397944891757579,25.58371254211613,34.0
2016-02-22 08:08:59,-73.78179931640625,40.64455795288086,8,0,Monday,February,Weekday,Morning,21.187005452734336,18.814311699517418,68.0
2016-02-16 09:11:11,-73.87105560302734,40.7738037109375,9,1,Tuesday,February,Weekday,Morning,9.874932387892468,11.981717760840203,49.0
2016-02-21 17:44:22,-73.78241729736328,40.64468002319336,17,6,Sunday,February,Weekend,Evening,20.081911569535116,21.37005073908555,56.0
2016-02-21 23:03:17,-73.78826141357422,40.6414794921875,23,6,Sunday,February,Weekend,Late night,16.6597615892918,29.764338323300485,34.0
2016-02-05 08:30:17,-73.90193176269531,40.769981384277344,8,4,Friday,February,Weekday,Morning,4.403711296023942,7.699543791008348,34.0
2016-02-10 08:49:41,-73.86345672607422,40.76988220214844,8,2,Wednesday,February,Weekday,Morning,10.402662317809982,15.398677773073986,41.0
2016-02-15 15:22:26,-73.8632583618164,40.76974105834961,15,0,Monday,February,Weekday,Afternoon,9.638034649326139,16.236277369009873,36.0
2016-02-07 13:47:14,-73.78227233886719,40.6448631286621,13,6,Sunday,February,Weekend,Afternoon,20.083220041272536,33.8006508408514,36.0
2016-02-23 15:56:37,-73.78173828125,40.64469909667969,15,1,Tuesday,February,Weekday,Afternoon,21.178801812270745,22.834287668216437,56.0
2016-02-12 15:44:44,-73.78186798095702,40.64543533325195,15,4,Friday,February,Weekday,Afternoon,20.180359412256408,18.39222629977799,66.0
2016-02-13 01:01:54,-73.77688598632812,40.64540481567384,1,5,Saturday,February,Weekend,Late night,22.00542231461374,34.47324644587009,38.0
2016-02-15 13:13:25,-73.78232574462889,40.64453506469727,13,0,Monday,February,Weekday,Afternoon,21.589158521959,27.70801093727358,47.0
2016-02-14 12:22:12,-73.77691650390625,40.64612579345703,12,6,Sunday,February,Weekend,Afternoon,19.821758053237854,19.2081639277675,62.0
2016-02-20 17:04:51,-73.87089538574217,40.77378082275391,17,5,Saturday,February,Weekend,Evening,9.105961665379878,12.021071505451985,45.0
2016-02-12 15:02:27,-73.87297058105469,40.7741584777832,15,4,Friday,February,Weekday,Afternoon,12.013044368116038,19.920294668455888,36.0
2016-02-10 18:14:30,-73.8635482788086,40.76955795288086,18,2,Wednesday,February,Weekday,Evening,10.651924685487357,14.036211152179535,46.0
2016-02-20 20:11:08,-73.783447265625,40.64858627319336,20,5,Saturday,February,Weekend,Evening,18.707397018728713,30.105779735102086,37.0
2016-02-10 18:11:15,-73.870849609375,40.773731231689446,18,2,Wednesday,February,Weekday,Evening,9.491324541207298,13.500106024633059,42.0
2016-02-26 20:23:49,-73.78098297119139,40.64494323730469,20,4,Friday,February,Weekday,Evening,21.60789100861983,28.04196381796373,46.0
